clf_lex,clf_pos,clf_conc,clf_emb,clf_lex_pos,clf_lex_conc,clf_lex_emb,clf_lex_pos_conc,clf_lex_pos_emb,clf_lex_emb_conc,clf_lex_pos_emb_conc,clf_lex_tm,clf_pos_tm,clf_conc_tm,clf_emb_tm,clf_lex_pos_tm,clf_lex_emb_tm,clf_lex_conc_tm,clf_conc_emb_tm,clf_lex_pos_conc_tm,clf_lex_pos_conc_emb_tm,gold,lemmas
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"['сегодня', 'достигнуть', 'абсурдный', 'уровень', 'ожидать', 'рыдать', 'утрата', 'джейд', 'гудеть', 'выходка', 'недознаменитость', 'низший', 'лига', 'генетический', 'код', 'практически', 'цветной', 'капуста', 'ум', 'посудомоечный', 'машина']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['чиновник', 'регулярно', 'гражданин', 'сообщение', 'закрыть', 'крышка', 'люк', 'удалять', 'читать', 'ничто', 'раздражение', 'дорогостоящий', 'система', 'вызвать']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"['незадолго', 'окончание', 'период', 'регистрационный', 'служба', 'начинать', 'заявитель', 'просьба', 'внести', 'очередной', 'платеж']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"['видеть', 'пятый', 'глава', 'администратор', 'позволить', 'реклама', 'прокрасться', 'кампус', 'утешать', 'молодежь', 'меркантилистский', 'внушение', 'парочка', 'лишний', 'убить', 'выручка', 'помочь', 'финансировать', 'ценный', 'учебный', 'программа']"
0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,"['вич', 'положительный', 'человек', 'постоянно', 'правительство', 'письмо', 'просьба', 'действительно', 'обратить', 'внимание', 'проблема', 'распространение', 'инфекция']"
1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,"['начинать', 'ложный', 'ответ']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['известие', 'неудачный', 'исход', 'поход', 'генерал', 'корнилов', 'петроград', 'докатиться', 'кавказ', 'тыловой', 'комитет', 'полк', 'телеграмма', 'предупреждать', 'контрреволюционность', 'офицерство']"
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"['текстовый', 'сообщение', 'постоянно', 'призывать', 'письмо', 'мама', 'присутствовать']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['создание', 'тс', 'производитель', 'страна', 'союзник', 'оживиться', 'начать', 'власть', 'письмо', 'просьба', 'защита', 'зарубежный', 'демпинг']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['конец', 'слово', 'смысл', 'который', 'свести', 'один', 'фраза', 'ничто', 'выйти', 'пытаться', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['смысл', 'читатель', 'обилие', 'научный', 'информация', 'который', 'отвлечь', 'восприятие', 'основной', 'положение']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"['жилец', 'срочно', 'заделывать', 'дыра', 'место', 'общий', 'пользование', 'власть', 'запрос', 'наконец', 'выяснеть', 'взяться', 'змея']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"['делать', 'постоянно', 'информационный', 'поражать', 'поток', 'сознание', 'ребенок', 'ежедневно', 'ежечасно']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['начало', 'орган', 'страна', 'десяток', 'письмо']"
1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,"['избиратель', 'просто', 'агитация']"
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['задание', 'который', 'поглощать', 'время', 'практически', 'ничто', 'давать', 'взамен', 'буквально']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['терять', 'член', 'начать', 'суд', 'жалоба', 'аналогичный', 'нарушение', 'проправительственный', 'организация', 'налицо', 'сомневаться']"
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['заказывать', 'товар', 'конкретный', 'срок', 'меняться', 'погодный', 'условие', 'фермер', 'начинать', 'поставщик', 'электронный', 'письмо']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['писать', 'сгусток', 'солнечный', 'электрон', 'проноситься', 'земля', 'наступать', 'критический', 'часы', 'больной', 'здоровье', 'который', 'находиться', 'неустойчивый', 'состояние', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['читатель', 'энтузиазм', 'воспринять', 'призыв', 'упустить', 'шанс', 'почтовый', 'ящик', 'свежий', 'рекомендация', 'описание', 'опыт', 'работа', 'сервис']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['постоянно', 'экран', 'телевизор', 'киноэкран', 'видеоролик', 'реклама', 'общество', 'казаться', 'помешанный', 'секс']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['официальный', 'страница', 'интернет', 'именитый', 'спортсменка', 'обращаться', 'поклонник', 'настоятельный', 'просьба', 'вопрос', 'электронный', 'почта', 'факс', 'предстоящий', 'скорый', 'свадьба', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['десяток', 'год', 'музыка', 'предельный', 'скорость', 'тяжесть', 'точность']"
1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,"['всюду', 'рейтинг', 'каждый', 'день', 'вопрос', 'исторический', 'деятель', 'наиболее', 'выдающийся', 'поведение', 'безобразный', 'сорт', 'халва', 'сладко']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['коллега', 'часто', 'вопрос', 'работа', 'новый', 'условие', 'знак-кавычки']"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['ребята', 'студия', 'вопрос', 'известный', 'персона']"
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"['человек', 'постоянно', 'противоречивый', 'информация', 'передавать', 'разный', 'орган', 'чувство', 'счастье', 'хороший', 'примиритель', 'арбитр', 'ум', 'который', 'синтезировать', 'интегрировать', 'сглаживать', 'конфликт', 'агент', 'докладывать', 'штаб', 'различный', 'аванпост', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки']"
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"['закон', 'принятый', 'госдума', 'направить', 'совет', 'федерация', 'мама', 'будущий', 'действующий', 'сговориться', 'форум', 'сталь', 'твиттер', 'блог', 'электронный', 'почта', 'президент', 'дмитрий', 'медведев', 'просьба', 'наложить', 'вето']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['автор', 'исследовать', 'основа', 'миф', 'дезинформация', 'пропаганда', 'который', 'ежедневно', 'инвестор', 'средство', 'массовый', 'информация']"
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"['ход', 'пойти', 'ботнета', 'иметься', 'распоряжение', 'наиболее', 'активный', 'аноним', 'утилита', 'который', 'любой', 'желающий', 'запрос', 'произвольный', 'адрес', 'знак-кавычки']"
1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,"['сверху', 'министерство', 'оборона', 'приказ', 'ставить', 'вид', 'сведение', 'военный', 'солдат', 'призвать', 'писецкая', 'округа', 'перебегать', 'неприятель']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"['рисковать', 'переполниться', 'информация', 'который', 'каждый', 'момент', 'бодрствование']"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['ницше', 'кинуться', 'атаковать', 'германский', 'рейх', 'заболеть', 'безумный', 'телеграмма', 'император', 'вильгельм', 'арестовать', 'антиссемит', 'расстрелять']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['штат', 'успешно', 'разрушать', 'блокировать', 'подход', 'переговорный', 'процесс', 'сми', 'мир', 'напряженный', 'преувеличенный', 'кампания', 'демонизация', 'саддам']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['например', 'вполне', 'достаточно', 'целенаправленный', 'спам']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['бомбардир', 'бранденбург']"
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[]
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['миллиард', 'зародыш', 'семя', 'спор', 'вирус', 'атмосфера', 'миллион', 'год', 'подряд']"
1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,"['флот', 'должный', 'море', 'судовой', 'десант', 'произвести', 'диверсия', 'восток']"
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"['нервный', 'система', 'импульс', 'сердечный', 'мышца', 'человек', 'повышаться', 'сердцебиение', 'буквально']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['го', 'май', 'турецкий', 'флот', 'сухум', 'вечер', 'бомбардировка', 'начаться', 'пожар', 'уничтожить', 'половина', 'город']"
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,"['превращать', 'метеор', 'метеоритный', 'дождь', 'который', 'случайный', 'образ', 'область', 'маленький']"
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,"['машинный', 'зал', 'послышаться', 'рычание', 'непобедимый', 'задрожать', 'грег', 'противник', 'выпускать', 'один', 'луч', 'другой', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['быстрый', 'мощный', 'клетка', 'который', 'нападающий', 'антитело']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['линейный', 'корабль', 'долгий', 'время', 'мастер', 'рука', 'участвовать', 'эскадренный', 'сражение', 'береговой', 'укрепление', 'высаживать', 'десант', 'блокировать', 'вражеский', 'порт', 'наносить', 'урон', 'морской', 'торговля', 'противник']"
0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,"['стена', 'занятой', 'бухарец', 'город', 'тюб', 'юго-запад', 'ходжент', 'таджикистан', 'пушка', 'манджаник', 'местный', 'летопись', 'мунтахиб', 'ута', 'тавариха', 'который', 'ссылаться', 'наливкин', 'краткий', 'история', 'кокандский', 'ханство', 'г', 'знак-кавычки', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['июль', 'год', 'английский', 'судно', 'соловецкий', 'монастырь', 'белый', 'море', 'безуспешно', 'требовать', 'сдача', 'август', 'порт', 'петропавловский', 'тихий', 'океан', 'прибыть', 'эскадра', 'союзник', 'обстрелять', 'город', 'произвести', 'высадка', 'который', 'вскоре', 'отбить']"
