,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
47,сначала_ADVB нелишний_ADJS предпринять_INFN нежный_ADJF разведка_NOUN аккуратно_ADVB уточнить_INFN отчего_CONJ бесценный_ADJF приставать_VERB лишний_ADJF вроде_PRCL возможность_NOUN красавица_NOUN флюид_NOUN бомбардировать_INFN,1,0.0,0.0,0.0,0.0,0.0017233725,0.00026326644,0.13867943,0.0,0.00016421333,0.0,0.0,0.0,0.0,0.0,0.0,0.065042175,9.2373935e-05,0.0,0.0,0.11122123,0.0,0.0,0.026933046,0.0,0.0,0.0,0.65588087,0.0,0.0,0.0
48,министр_NOUN здравоохранение_NOUN соцразвитие_NOUN михаил_NOUN зурабов_NOUN бомбардировать_INFN парламент_NOUN демографический_ADJF идея_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14290309,0.0,0.0,0.30208695,0.38734946,0.0,0.0,0.0,0.14103329,0.0,0.010063413,0.0,0.0,0.0,0.0,0.016563825,0.0,0.0,0.0,0.0,0.0
49,компания_NOUN большой_COMP бомбардировать_INFN абонент_NOUN свой_ADJF кампания_NOUN вместо_PREP подойти_VERB вопрос_NOUN избирательно_ADVB утверждать_VERB г-жа_NOUN шмидт_NOUN,1,0.009370004,0.0,0.15797399,0.0,0.15307485,0.0,0.118413225,0.0,0.0,0.0,0.0,0.0,0.0,0.010720251,0.0,0.17245606,0.0,0.010905591,0.0,0.19696108,0.0,0.0013550282,0.16876991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,иначе_ADVB производитель_NOUN буквально_ADVB бомбардировать_INFN рынок_NOUN подобный_ADJF модель_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.001003674,0.0,7.860805e-05,0.0,0.17245911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016518025,0.0,0.0,0.8099406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,почему_ADVB якобы_CONJ заказать_PRTF козлов_NOUN френкель_NOUN буквально_ADVB бомбардировать_INFN пресс_NOUN письмо_NOUN донос_NOUN козлов_NOUN делать_GRND глаз_NOUN общество_NOUN главное_NOUN враг_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.00089497026,0.0,0.0,0.0,0.40278736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070275324,0.05420775,0.0,0.0,0.0,0.27803218,0.10418065,0.0,0.0,0.0,0.15286955,0.0,0.0,0.0
52,гипотетичный_ADJS представить_INFN повышение_NOUN скорость_NOUN количество_NOUN новый_ADJF элемент_NOUN бомбардировать_INFN старый_ADJF культура_NOUN столь_ADVB большой_ADJS неизбежно_ADVB привести_VERB разрушение_NOUN самый_ADJF структура_NOUN количество_NOUN новый_ADJF элемент_NOUN свой_ADJF выразиться_INFN культурообразовать_PRTF энергия_NOUN превзойти_VERB старый_ADJF,1,0.0,0.0,0.022516185,0.0,0.16713196,0.00047884797,0.0020672928,0.17922358,0.0,0.0,0.0,0.0,0.014761222,0.0,0.0,0.0,0.00089141045,0.0,0.0,0.40535077,0.0,0.00010839242,0.16490959,0.0,0.0,0.04224926,0.0003114908,0.0,0.0,0.0
53,явно_ADVB потрясти_PRTF удаться_VERB обнаружить_INFN документ_NOUN ван_PRCL де_PRCL вивёр_NOUN начать_VERB бомбардировать_INFN свой_ADJF предшественник_NOUN должность_NOUN уоттс_NOUN электронный_ADJF письмо_NOUN сообщать_PRTF преждевременный_ADJF сверхоптимистичный_ADJF дать_PRTF запас_NOUN создать_VERB ложный_ADJF представление_NOUN компания_NOUN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN,1,0.030858623,0.019043848,0.0063129836,0.0,0.106757075,0.0,0.38459945,0.0,0.022481067,0.0,0.052802417,0.0,0.0,0.07768155,0.0,0.0,0.0,0.0,0.0,0.040247284,0.0,0.0,0.12943792,0.0,0.0,0.0,0.07620847,0.0,0.0042221653,0.049347006
54,согласно_PREP исследование_NOUN 65_NUMR население_NOUN сша_NOUN считать_VERB постоянно_ADVB бомбардировать_INFN реклама_NOUN 59_NUMR уверить_PRTS реклама_NOUN оказывать_VERB никакой_ADJF влияние_NOUN потребительский_ADJF выбор_NOUN постоянно_ADVB+бомбардировать_INFN постоянно_ADVB+бомбардировать_INFN постоянно_ADVB+бомбардировать_INFN,1,0.0,0.0,4.858928e-05,0.0,0.0,0.0,0.28482378,0.0,0.0,0.0,0.11009151,0.0,0.0,0.00093854364,0.0,0.0,0.0,0.0,0.0,0.2669823,0.11230809,0.0,0.04003739,0.0,0.18424489,0.0,0.0005248976,0.0,0.0,0.0
55,напротив_CONJ рок-музыка_NOUN насильно_ADVB бомбардировать_INFN проповедь_NOUN взрослый_NOUN секс_NOUN извращение_NOUN подталкивать_GRND извратить_PRTF половый_ADJF поведение_NOUN,1,0.0,0.083793014,0.0,0.0,0.0,0.0,0.21256925,0.0008774235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23323607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36970025,0.0,0.09982396,0.0
56,источник_NOUN бомбардировать_INFN бесконечный_ADJF факт_NOUN число_NOUN теория_NOUN понятие_NOUN,1,0.0,0.0,0.096386425,0.0,0.16306421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,фильм_NOUN должный_ADJS быстрый_ADJF бомбардировать_INFN зритель_NOUN дать_INFN расслабиться_INFN,1,0.0,0.0,0.0,0.0,0.00042356478,0.0,0.014560179,0.0,0.0,0.0,0.2504533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008429253,0.0,0.0,0.46900126,0.0,0.0,0.0,0.00034687645,0.0,0.0,0.26437184
58,брат_NOUN держаться_VERB особняком_ADVB остальной_ADJF весь_ADJF время_NOUN бомбардировать_INFN врач_NOUN устный_ADJF письменный_ADJF заявление_NOUN нормальный_ADJF должный_ADJS сидеть_INFN психушка_NOUN,1,0.0,0.0,0.06325177,0.033583324,0.0,0.0016039269,0.2308847,0.0,0.0,0.0,0.04288848,0.0,0.0,0.0017475734,0.0,0.0,0.10963323,0.0,0.0,0.033142913,0.0,0.0,0.21467875,0.0,0.0,0.0,0.2685695,0.0,1.5791478e-05,0.0
59,услуга_NOUN рекрутмент_NOUN признать_PRTS профессиональный_ADJF сервис_NOUN брокерство_NOUN резюме_NOUN соискатель_NOUN бомбардировать_INFN клиент_NOUN агентство_NOUN подбор_NOUN кандидат_NOUN знать_VERB агентство_NOUN представить_VERB качество_NOUN соискатель_NOUN иной_ADJF компания_NOUN,1,0.0021399416,0.0,0.0,0.0,0.008018137,0.0,0.015727643,0.0,0.0,0.06756535,0.00049055996,0.0,0.2455726,0.0045639602,0.0,0.0,0.0,0.0,0.000687456,0.00036509772,0.0,0.14183323,0.4887888,0.0,0.0,0.0,0.024247264,0.0,0.0,0.0
60,интересно_ADVB происходить_VERB потребитель_NOUN ежедневно_ADVB бомбардировать_INFN больший_ADJF количество_NOUN повторяться_PRTF реклама_NOUN марка_NOUN больший_ADJF+количество_NOUN больший_ADJF+количество_NOUN больший_ADJF+количество_NOUN,1,0.0,0.0,0.047054023,0.0,0.122736916,0.005079344,0.0,0.004220592,0.0,0.0,0.0009085698,0.0,0.0,0.0,0.0,0.0,0.03316695,0.0,0.0,0.05260825,0.0,0.0,0.73422533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,близкий_COMP 2012_NUMR год_NOUN большой_COMP бомбардировать_INFN публикация_NOUN апокалипсис_NOUN основать_PRTF календарь_NOUN майя_NOUN регулярный_ADJF объявление_NOUN конец_NOUN свет_NOUN,1,8.6953754e-05,0.005923633,0.41546744,0.0,0.04768277,0.00015223103,0.011192694,0.00946347,0.0,0.12116893,0.09535545,0.0071299314,0.0,0.0015016859,0.0,0.0,0.0,0.0,0.0,0.00036274278,0.0,0.027003467,0.00036344922,0.0,0.0,0.0,0.21770073,0.0,0.03944433,0.0
62,регулярно_ADVB писать_VERB письмо_NOUN заботливо_ADVB справляться_VERB состояние_NOUN здоровье_NOUN бомбардировать_INFN подробный_ADJF отчёт_NOUN достоинство_NOUN джулиан_NOUN красота_NOUN успех_NOUN учёба_NOUN,1,0.0,0.0,0.031502172,0.0,0.010064482,0.0,0.004733886,0.0,0.0,0.0,0.0006908131,0.0073411763,0.0,0.4311379,0.0,0.0,0.0,0.013037962,0.0,0.021637777,0.0,5.3162337e-05,0.015823536,0.0,0.0,8.675923e-05,0.4465405,0.0054891454,0.0,0.0118607525
63,1946_NUMR 1947_NUMR год_NOUN капица_NOUN буквально_ADVB бомбардировать_INFN вождь_NOUN сталин_NOUN маленков_NOUN берия_NOUN письмо_NOUN утверждаться_VERB опыт_NOUN война_NOUN совершенно_ADVB изменить_VERB представление_NOUN роль_NOUN значение_NOUN наука_NOUN приводиться_VERB аргумент_NOUN польза_NOUN создание_NOUN особый_ADJF вуз_NOUN полноценно_ADVB раскрыться_VERB специальный_ADJF метод_NOUN обучение_NOUN рассчитать_PRTF максимальный_ADJF развитие_NOUN творческий_ADJF инициатива_NOUN индивидуально_ADVB приспособить_PRTF особенность_NOUN каждый_ADJF учащийся_ADJF буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.09949198,1.2689443e-05,0.07800186,0.0,0.114772156,0.0003152038,0.0244195,0.0,0.012395053,0.0,0.00520619,0.03984099,0.0,0.0,0.0008743568,1.1228472e-06,0.0,0.26181516,0.0,0.26295546,0.09662574,0.0,0.0,0.0,0.0032366132,0.0,0.0,3.5849233e-05
64,битва_NOUN сознание_NOUN потребитель_NOUN восприниматься_VERB своеобразный_ADJF игра_NOUN компания_NOUN стремиться_VERB заполучить_INFN расположение_NOUN бомбардировать_INFN реклама_NOUN акция_NOUN интерес_NOUN понаблюдать_VERB попытка_NOUN,1,0.0045140088,0.0,0.0041777412,0.009374056,0.0,0.0,0.29441324,0.0,0.0,0.0,0.0009375876,0.0,0.0,0.0,0.0,0.04833594,0.0,0.0,0.0,0.114438936,0.0,0.0,0.43704027,0.0,0.0,0.0,0.086768255,0.0,0.0,0.0
65,долгий_ADJF неделя_NOUN крупный_ADJF событие_NOUN бомбардировать_INFN свидетельство_NOUN очевидец_NOUN сотня_NOUN прокручивать_VERB кадр_NOUN шокировать_VERB ранее_ADVB неизвестный_ADJF подробность_NOUN,1,0.08581236,0.0,0.0,0.0,0.0,0.0,0.5720239,0.00012622144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017652735,0.031688757,0.0,0.0,0.0,0.0,0.0,0.16588484,0.0,0.0,0.0,0.12239184,0.0,0.020306751,0.0
66,бомбардировать_INFN реклама_NOUN персонально_ADVB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338095,0.0,0.47394598,0.0,0.0,0.45525017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043554828,0.0,0.0,0.0,0.0,0.0,0.0,0.020910872
67,сто_NOUN день_NOUN протяжение_NOUN страна_NOUN буквально_ADVB бомбардировать_INFN разоблачение_NOUN чей_ADJF размах_NOUN выходить_VERB рамка_NOUN трагический_ADJF событие_NOUN зима_NOUN год_NOUN нант_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0011200693,5.610034e-05,0.00075732986,0.0,0.0,0.03496483,0.546955,0.0,0.0,0.19001253,0.0021026703,3.7114674e-05,0.0,0.0,0.0,0.0,0.083169796,0.0,0.0,0.0,0.0,0.0,0.0010640349,0.0,0.03028654,0.0,0.10936984,0.0,0.00010418489,0.0
68,новый_ADJF талант_NOUN самозародиться_VERB настойчивость_NOUN достойный_ADJF хороший_ADJF применение_NOUN бомбардировать_INFN сообщник_NOUN свой_ADJF высокохудожественный_ADJF рецензия_NOUN,1,0.0,0.0,0.021832628,0.0,0.0,0.0,0.20312776,0.0,0.0,0.0,0.20060158,0.0,0.002462795,0.0,0.0,0.0,0.12752128,1.7085478e-05,0.0,0.11822109,0.0,0.103958644,0.00023862906,0.0,0.0,0.0,0.07448725,0.0,0.11211128,0.035420083
69,целый_ADJF год_NOUN безрезультатно_ADVB бомбардировать_INFN высокий_ADJF инстанция_NOUN рапорт_NOUN просьба_NOUN отправить_INFN фронт_NOUN июнь_NOUN 1942_NUMR го_NOUN попросту_ADVB сбежать_VERB война_NOUN опытный_ADJF истребитель_NOUN лагга_NOUN 3_NUMR сделать_GRND прощание_NOUN мёртвый_NOUN петлить_VERB мост_NOUN волга_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08114558,0.029293787,0.2100202,0.005067052,0.0,0.0,9.984261e-06,0.06964563,0.0,0.18865678,0.0,0.0,0.041443158,0.0,0.0,0.0,0.16918282,0.0,0.0,0.0,0.20553501,0.0,0.0,0.0
70,оглядываться_GRND назад_ADVB думать_VERB сменить_VERB рекламный_ADJF агентство_NOUN начать_VERB бомбардировать_INFN потребитель_NOUN ещё_PRCL больший_ADJF число_NOUN резон_NOUN почему_ADVB имя_NOUN следовать_VERB покупать_INFN сделать_VERB поздний_COMP мочь_VERB подействовать_INFN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN,1,0.0,0.0,0.2678532,0.0,0.10234909,0.0,0.24325126,0.0,0.0,5.6196033e-05,0.026878122,0.0,0.012416866,0.00021787157,0.0,0.0,0.0011095261,0.0,0.022275414,0.052658677,0.0,0.0,0.12974977,0.0,0.0,0.0,0.1338844,0.0,0.0,0.007299568
71,вокруг_ADVB курс_NOUN пастись_VERB немало_ADVB рекрутинговый_ADJF компания_NOUN бомбардировать_INFN недавний_ADJF выпускник_NOUN заманчивый_ADJF предложение_NOUN,1,0.057539627,0.0,0.122168384,0.0,0.0,0.28320476,0.04190025,0.0,0.0012437794,0.0,0.0,0.0,0.0,0.08092567,0.0,0.0,0.00064865546,0.046723466,0.0,0.012203693,0.0,0.18087065,0.1058181,0.0,0.0,0.0,0.0009990643,0.0,0.0,0.06575386
72,буквально_ADVB бомбардировать_INFN служба_NOUN 911_NUMR свой_ADJF нелепый_ADJF звонок_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262098,0.0,0.0,0.0,0.05787432,0.0,0.00022632582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536005,0.0,0.0,0.0,0.36208904,0.0,0.0,0.0
73,средство_NOUN массовый_ADJF информация_NOUN бомбардировать_INFN духовный_ADJF основа_NOUN общество_NOUN средство_NOUN+массовый_ADJF средство_NOUN+массовый_ADJF средство_NOUN+массовый_ADJF,1,0.0,0.10715765,0.0,0.0,0.007070901,0.0,0.30122277,0.0,0.0,0.0,0.0,0.0,0.4690843,0.025245346,0.0,0.0,0.0,0.0,0.0,0.08609918,0.0,0.004119916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,последний_ADJF несколько_ADVB год_NOUN сми_NOUN бомбардировать_INFN публика_NOUN сообщение_NOUN новый_ADJF эпидемия_NOUN грипп_NOUN десятилетие_NOUN назад_ADVB журналист_NOUN твердить_VERB быстро_ADVB стать_PRTF штамп_NOUN фраза_NOUN чума_NOUN век_NOUN синдром_NOUN приобрести_PRTF иммунодефицит_NOUN несколько_ADVB+год_NOUN несколько_ADVB+год_NOUN несколько_ADVB+год_NOUN,1,0.0,0.0068023233,0.16636829,0.0,0.09511545,0.0,0.1354038,0.00092792837,0.0,0.0,0.0123700965,0.0,0.0,0.0028326486,0.0,0.0,0.36271286,0.0,0.0,0.038412984,0.0,0.00030198254,0.054254528,0.0,0.0,0.0,0.1234839,0.0,2.3512855e-05,0.0009896159
75,слушатель_NOUN непрерывно_ADVB бомбардировать_INFN разглагольствование_NOUN набитый_ADJF тема_NOUN утратить_PRTF подлинный_ADJF значение_NOUN представлять_PRTF пустота_NOUN заполнять_PRTF случайно_ADVB прийти_PRTF голова_NOUN мысль_NOUN,1,0.0,0.0,0.32614747,0.0,0.20589563,0.0,0.22238655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15342928,0.0,0.0,8.974886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.08511109,0.0,0.006940176,0.0
76,свидетель_NOUN участник_NOUN какой-то_ADJF смысл_NOUN инициатор_NOUN событие_NOUN поэтому_ADVB неудивительно_ADVB группа_NOUN люден_NOUN протяжение_NOUN последний_ADJF год_NOUN бомбардировать_INFN соответствующий_ADJF запрос_NOUN официальный_ADJF неофициальный_ADJF просьба_NOUN споспешествовать_INFN напоминание_NOUN гражданский_ADJF долг_NOUN последний_ADJF+год_NOUN,1,0.0,0.0,0.029647883,0.0,0.06568127,0.0,0.46298516,0.0,0.0,0.0,0.0,0.00039634286,0.052030932,0.112140864,0.0,0.0,0.0,0.0,0.0,0.00025090246,0.0,0.0,0.005214466,0.05194001,0.0,0.0,0.12443862,0.0,0.09484021,0.0004333975
