,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
40,течение_NOUN неделя_NOUN бомбардировать_INFN служба_NOUN поддержка_NOUN сервис_NOUN получить_VERB ответ_NOUN течение_NOUN+неделя_NOUN течение_NOUN+неделя_NOUN течение_NOUN+неделя_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017803397,0.0,0.0,0.0,0.0,0.0025961157,0.0,0.0001809795,0.0,0.0,0.0,0.0,0.0,0.0,0.007983972,0.19837809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15073346,0.0,0.0,0.076397166,0.0,0.083535954,0.47841385,0.0
41,последний_ADJF спустя_PREP около_PREP год_NOUN находить_VERB новый_ADJF мифический_ADJF долг_NOUN вновь_ADVB бомбардировать_INFN ультиматум_NOUN,1,0.00023846037,0.0,0.08090132,0.0027833332,0.0,0.0,0.04998296,0.0009991835,0.0,0.0,0.0,0.0063676885,0.0,0.057762746,0.0,0.0006947583,0.0,0.0,0.0,0.541031,0.0,0.0,0.007603722,0.10368152,0.0,0.012008839,0.123562485,0.0,0.0,0.0,0.0,0.0019312147,0.0036045061,0.0,0.0,0.0,0.0,0.0068462472,0.0,0.0
42,начать_VERB регулярно_ADVB бомбардировать_INFN предложение_NOUN скачать_INFN новый_ADJF микс_NOUN оценить_INFN новый_ADJF проект_NOUN регулярно_ADVB+бомбардировать_INFN регулярно_ADVB+бомбардировать_INFN регулярно_ADVB+бомбардировать_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009940557,0.0,0.0,0.0,0.0,0.0,0.0007277475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059174947,0.0,0.0,0.0,0.00083376624,0.0,0.14446715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5824374e-05,0.83805746,0.0
43,неожиданно_ADVB влюбиться_VERB 19_NUMR летний_ADJF баронесса_NOUN александр_NOUN бистр_NOUN четыре_NUMR месяц_NOUN бомбардировать_INFN любовный_ADJF письмо_NOUN 20_NUMR 30_NUMR страница_NOUN день_NOUN описывать_VERB весь_ADJF свой_ADJF достоинство_NOUN недостаток_NOUN 20_NUMR+30_NUMR 20_NUMR+30_NUMR 20_NUMR+30_NUMR,1,0.0,1.6099693e-05,0.14729008,0.0,0.0,0.0,3.7178124e-05,0.0,0.0,0.00088899845,0.0,0.07910963,0.053498436,0.0001238391,0.0,0.0021942253,0.0,0.039197356,0.0,0.00021676804,0.00036148904,0.0,0.05470905,0.012957158,0.0,0.14651674,0.35824886,0.0,0.0,0.0,0.0,0.0,0.03561947,0.057681788,0.0,0.0,0.0,0.0,0.011332803,0.0
44,увы_INTJ хотя_CONJ энтузиаст_NOUN бомбардировать_INFN свой_ADJF отчёт_NOUN предложение_NOUN минавиапром_NOUN ссср_NOUN нии_NOUN ввс_NOUN военно-воздушный_ADJF академия_NOUN имя_NOUN жуковский_ADJF кгб_NOUN ссср_NOUN отклик_NOUN находить_VERB,1,0.0,0.0,0.0007606821,0.0,0.0,0.0,0.0,0.0,0.19229731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448003,0.0,0.0,0.022689553,0.0,0.0,0.0,0.06481123,0.03841993,0.0,0.0,0.24059355,0.0,0.0,6.978723e-05,0.0,0.0,0.15359719,0.0019839732,0.1399764,0.0
45,стать_VERB замкнутый_ADJF бомбардировать_INFN учёный_NOUN заведение_NOUN подробный_ADJF отчёт_NOUN весь_ADJF свой_ADJF изыскание_NOUN,1,0.0,0.0,0.12033868,0.0,0.0675435,0.0,0.0,6.8829744e-05,0.0,0.0,0.0,0.0826006,0.0,0.053705014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57456,0.0,0.0,0.0,0.0,0.0,0.0,0.00019662155,0.031988118,0.068998754
46,ленин_NOUN бомбардировать_INFN украина_NOUN телеграмма_NOUN какой-то_ADJF 50_NUMR миллион_NOUN пудовый_ADJS хлеб_NOUN околеть_VERB весь_ADJF,1,0.0,0.0,0.0,0.0005123546,0.0,0.0,0.0,0.15396988,0.061403487,0.0,0.0,0.0,0.0,0.01160546,0.0,0.04882769,0.11595186,0.0,0.0,0.19517626,0.0,0.0,0.0,0.0,0.0,0.017811304,0.0,0.0,0.16116604,0.0,0.0,0.23357569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,сначала_ADVB нелишний_ADJS предпринять_INFN нежный_ADJF разведка_NOUN аккуратно_ADVB уточнить_INFN отчего_CONJ бесценный_ADJF приставать_VERB лишний_ADJF вроде_PRCL возможность_NOUN красавица_NOUN флюид_NOUN бомбардировать_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.077626556,0.0,0.0,0.0,0.0,0.0,0.0,3.892952e-06,0.0,0.09783226,0.111931056,0.00047025687,0.0,0.42664975,0.0,0.0,0.012308227,0.0,0.0,0.0,0.20190762,0.0,0.0,0.0,0.0077841985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06335433,0.000131866
48,министр_NOUN здравоохранение_NOUN соцразвитие_NOUN михаил_NOUN зурабов_NOUN бомбардировать_INFN парламент_NOUN демографический_ADJF идея_NOUN,1,0.0,0.0,0.00016442948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017790934,0.0,0.0,0.16726653,0.0,0.0,0.07724075,0.7375373,0.0,0.0
49,компания_NOUN большой_COMP бомбардировать_INFN абонент_NOUN свой_ADJF кампания_NOUN вместо_PREP подойти_VERB вопрос_NOUN избирательно_ADVB утверждать_VERB г-жа_NOUN шмидт_NOUN,1,0.0,0.0,0.14249781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409967,0.0,0.022224877,0.0,0.04276279,0.0,0.0,0.09231392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06057373,0.08586223,0.0075285295,0.0,0.0,0.0,0.0,0.071478486,0.17437036,0.15939064
50,иначе_ADVB производитель_NOUN буквально_ADVB бомбардировать_INFN рынок_NOUN подобный_ADJF модель_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.100974366,0.0,0.0,0.0,0.005612327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419769,0.0,0.0,0.3160538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38955575,0.0,0.0,0.0,0.0,0.0,0.0,0.04582701,0.0
51,почему_ADVB якобы_CONJ заказать_PRTF козлов_NOUN френкель_NOUN буквально_ADVB бомбардировать_INFN пресс_NOUN письмо_NOUN донос_NOUN козлов_NOUN делать_GRND глаз_NOUN общество_NOUN главное_NOUN враг_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.007446896,0.0,0.0,0.0,0.0837966,0.0,0.0,0.0,0.0,0.0,0.0,0.0065983078,0.0,0.0,0.00013456625,0.0,0.0,0.29547998,0.0,0.06198399,0.19076428,0.0,0.0,0.0,0.020567682,0.0,0.0,0.00031574513,0.14138223,0.0,0.0,0.19152974,0.0,0.0,0.0,0.0,0.0,0.0
52,гипотетичный_ADJS представить_INFN повышение_NOUN скорость_NOUN количество_NOUN новый_ADJF элемент_NOUN бомбардировать_INFN старый_ADJF культура_NOUN столь_ADVB большой_ADJS неизбежно_ADVB привести_VERB разрушение_NOUN самый_ADJF структура_NOUN количество_NOUN новый_ADJF элемент_NOUN свой_ADJF выразиться_INFN культурообразовать_PRTF энергия_NOUN превзойти_VERB старый_ADJF,1,0.0,0.0,0.005797376,0.0,0.019547582,0.010304003,0.00010715238,0.15458278,0.0,0.0,0.0,0.0,0.0,2.500054e-06,0.0,0.0,9.8197575e-05,0.0,0.0,0.0011615583,0.0,0.0069470634,0.31899893,0.0,0.0,0.05374392,0.00045923755,0.0,0.0,0.0,0.0007595427,0.0,0.0,0.0,0.0,0.0,0.0,6.6083936e-05,0.003844914,0.42357916
53,явно_ADVB потрясти_PRTF удаться_VERB обнаружить_INFN документ_NOUN ван_PRCL де_PRCL вивёр_NOUN начать_VERB бомбардировать_INFN свой_ADJF предшественник_NOUN должность_NOUN уоттс_NOUN электронный_ADJF письмо_NOUN сообщать_PRTF преждевременный_ADJF сверхоптимистичный_ADJF дать_PRTF запас_NOUN создать_VERB ложный_ADJF представление_NOUN компания_NOUN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN,1,0.0,0.0,0.038917955,0.0,0.0,0.0,0.16347973,0.0,0.0059299218,0.0,0.0,0.0,0.0,0.13172227,0.0,0.0,0.0,0.0,0.0,0.12646812,0.0,0.0,0.0842891,0.08709747,0.0,0.0,0.027718348,0.0,0.0,0.05479658,0.0,0.06966748,0.0062826406,0.0,0.0,0.0,0.0,0.0011916151,0.2024388,0.0
54,согласно_PREP исследование_NOUN 65_NUMR население_NOUN сша_NOUN считать_VERB постоянно_ADVB бомбардировать_INFN реклама_NOUN 59_NUMR уверить_PRTS реклама_NOUN оказывать_VERB никакой_ADJF влияние_NOUN потребительский_ADJF выбор_NOUN постоянно_ADVB+бомбардировать_INFN постоянно_ADVB+бомбардировать_INFN постоянно_ADVB+бомбардировать_INFN,1,0.0,0.0,0.06171191,0.0005662348,0.0,0.0,0.004504595,0.0,0.0,0.0,0.014440601,0.0,0.0,0.00029654923,0.0,0.0,0.0,0.0,0.0,0.0519466,0.054097526,0.0,0.01535263,0.0,0.18137266,0.0,0.018001165,0.0,0.0,0.0,0.04674248,0.116010904,0.0,0.0,0.0,0.0,0.0,0.2599165,0.1646289,0.010410687
55,напротив_CONJ рок-музыка_NOUN насильно_ADVB бомбардировать_INFN проповедь_NOUN взрослый_NOUN секс_NOUN извращение_NOUN подталкивать_GRND извратить_PRTF половый_ADJF поведение_NOUN,1,0.0,0.10765887,0.023505438,0.0,0.0,0.0049182135,0.0,0.039917883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23209594,0.0,0.0,0.06150515,0.0,0.0,0.0,0.0,0.0,0.0,0.41947317,0.0,0.09966844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125684,0.0,0.0
56,источник_NOUN бомбардировать_INFN бесконечный_ADJF факт_NOUN число_NOUN теория_NOUN понятие_NOUN,1,0.0,0.0,0.99728817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069952314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043192628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158033
57,фильм_NOUN должный_ADJS быстрый_ADJF бомбардировать_INFN зритель_NOUN дать_INFN расслабиться_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467286,0.0,0.0,0.47234318,0.0,0.0,0.0,0.0,0.0,0.0,0.33291563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010549591,0.0
58,брат_NOUN держаться_VERB особняком_ADVB остальной_ADJF весь_ADJF время_NOUN бомбардировать_INFN врач_NOUN устный_ADJF письменный_ADJF заявление_NOUN нормальный_ADJF должный_ADJS сидеть_INFN психушка_NOUN,1,0.0,0.0,0.19629756,0.03792717,0.0,0.02526609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040645123,0.0,0.0,0.3562738,0.0,0.0,0.0,0.20001316,0.0,0.0,0.0,0.011020785,0.0,0.0,0.021976257,0.0,0.0,0.0,0.10328504,0.0,0.007295046
59,услуга_NOUN рекрутмент_NOUN признать_PRTS профессиональный_ADJF сервис_NOUN брокерство_NOUN резюме_NOUN соискатель_NOUN бомбардировать_INFN клиент_NOUN агентство_NOUN подбор_NOUN кандидат_NOUN знать_VERB агентство_NOUN представить_VERB качество_NOUN соискатель_NOUN иной_ADJF компания_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6792094e-05,0.0444937,0.0,0.0,0.0,0.0,0.0,0.0,0.0010318423,0.0,0.0,0.0,0.076138295,0.039830383,0.0,0.0,0.0,0.0,0.0,0.040996276,0.72556335,0.0
60,интересно_ADVB происходить_VERB потребитель_NOUN ежедневно_ADVB бомбардировать_INFN больший_ADJF количество_NOUN повторяться_PRTF реклама_NOUN марка_NOUN больший_ADJF+количество_NOUN больший_ADJF+количество_NOUN больший_ADJF+количество_NOUN,1,0.0,0.0,0.00381521,0.0,0.11923473,0.010276937,0.0,0.0004552076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071102864,0.0,0.0,0.011427031,0.0,0.0,0.48351642,0.0,0.0,0.0,0.0,8.700675e-05,0.0,0.0,0.0,0.067167155,0.0,0.0,0.0,0.0,0.0,0.0,0.30330926,0.0
61,близкий_COMP 2012_NUMR год_NOUN большой_COMP бомбардировать_INFN публикация_NOUN апокалипсис_NOUN основать_PRTF календарь_NOUN майя_NOUN регулярный_ADJF объявление_NOUN конец_NOUN свет_NOUN,1,0.0,0.0064727725,0.23805156,0.0,0.00028363676,0.0008883868,7.344124e-05,0.019689485,0.0,0.05344406,2.4852245e-05,0.0006620475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36496896,0.0,0.01549379,5.2239748e-06,0.1365906,0.0,0.0,0.0033649697,0.0,0.0,0.0,0.012678702,0.0,0.0,0.0,0.0,0.0,0.0,4.940287e-05,0.14725806,0.0
62,регулярно_ADVB писать_VERB письмо_NOUN заботливо_ADVB справляться_VERB состояние_NOUN здоровье_NOUN бомбардировать_INFN подробный_ADJF отчёт_NOUN достоинство_NOUN джулиан_NOUN красота_NOUN успех_NOUN учёба_NOUN,1,0.0,0.0,0.056495707,0.0,0.0,0.0056206263,0.0,0.0,0.0,0.0,0.0,0.0062451446,0.084155455,0.071458474,0.0,0.0,0.0,0.0,0.0,0.079434134,0.0,0.00096294173,0.01457004,0.0,0.0,0.0,0.3474932,0.0,0.0,0.013496679,0.020722866,0.0,0.0,0.056021117,0.0,0.0,0.0,0.047519613,0.19563432,0.00016974546
63,1946_NUMR 1947_NUMR год_NOUN капица_NOUN буквально_ADVB бомбардировать_INFN вождь_NOUN сталин_NOUN маленков_NOUN берия_NOUN письмо_NOUN утверждаться_VERB опыт_NOUN война_NOUN совершенно_ADVB изменить_VERB представление_NOUN роль_NOUN значение_NOUN наука_NOUN приводиться_VERB аргумент_NOUN польза_NOUN создание_NOUN особый_ADJF вуз_NOUN полноценно_ADVB раскрыться_VERB специальный_ADJF метод_NOUN обучение_NOUN рассчитать_PRTF максимальный_ADJF развитие_NOUN творческий_ADJF инициатива_NOUN индивидуально_ADVB приспособить_PRTF особенность_NOUN каждый_ADJF учащийся_ADJF буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.0,0.0,0.15629348,0.022093596,0.025768867,3.3268145e-05,0.04403207,0.0003751323,0.01471528,0.0,0.025873039,0.0,0.0,0.0038011067,0.0,0.00023297811,0.0,0.0,0.0,0.00023682714,0.0,0.03899572,0.09098267,0.0,0.0,0.0,0.0053204894,0.0,0.0,0.0,0.1717845,0.00015872387,0.0,2.3148543e-05,0.0,0.0,0.12727667,0.0029645194,0.2610717,0.007966174
64,битва_NOUN сознание_NOUN потребитель_NOUN восприниматься_VERB своеобразный_ADJF игра_NOUN компания_NOUN стремиться_VERB заполучить_INFN расположение_NOUN бомбардировать_INFN реклама_NOUN акция_NOUN интерес_NOUN понаблюдать_VERB попытка_NOUN,1,0.0,0.0,0.14144246,0.02695142,0.0,0.0,0.0,0.0,0.0,0.0,0.0020334176,0.0,0.0,0.00013020368,0.0,0.0007580997,0.0,0.0,0.0,0.21068028,0.0,0.0,0.27879336,0.0,0.0,0.0,0.0019121005,0.0,0.0,0.0,0.0,0.23964901,0.02697159,0.0,0.0,0.0,0.0,0.0053534927,0.06532449,0.0
65,долгий_ADJF неделя_NOUN крупный_ADJF событие_NOUN бомбардировать_INFN свидетельство_NOUN очевидец_NOUN сотня_NOUN прокручивать_VERB кадр_NOUN шокировать_VERB ранее_ADVB неизвестный_ADJF подробность_NOUN,1,0.0019516413,0.0,0.0028087765,0.0,0.0035391066,0.0,0.30941913,7.8815414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011195594,0.013343677,0.0,0.0,0.084338225,0.0,0.02266957,0.043631274,0.030859172,0.0,0.0,0.3060721,0.0,0.0,0.0,0.0,0.16829394,0.0,0.0,0.0,0.0,0.0,0.0014222596,0.00037675878,0.0
66,бомбардировать_INFN реклама_NOUN персонально_ADVB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34264103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937266,0.0,0.0,0.0,0.0,0.0,0.0,0.060644537,0.0,0.0,0.08086394,0.0049499273,0.0,0.0,0.08452961,0.0,0.13264443,0.0
67,сто_NOUN день_NOUN протяжение_NOUN страна_NOUN буквально_ADVB бомбардировать_INFN разоблачение_NOUN чей_ADJF размах_NOUN выходить_VERB рамка_NOUN трагический_ADJF событие_NOUN зима_NOUN год_NOUN нант_NOUN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN буквально_ADVB+бомбардировать_INFN,1,0.00029047174,0.0,0.00024843423,0.0,0.0,0.017682577,0.30453032,0.0,0.0,0.1253949,0.0,0.0,0.0,0.0003740089,0.0,0.0,0.09034366,0.0,0.0,0.14298639,0.0,0.17950039,0.00033405892,0.00029445346,0.022259511,0.0,0.09185241,0.0,0.0,0.00043416035,0.0,0.0,0.0037461463,0.0,0.0,0.0,0.0,0.01545926,0.0042688544,0.0
68,новый_ADJF талант_NOUN самозародиться_VERB настойчивость_NOUN достойный_ADJF хороший_ADJF применение_NOUN бомбардировать_INFN сообщник_NOUN свой_ADJF высокохудожественный_ADJF рецензия_NOUN,1,0.0,0.0,0.15612704,0.0,0.0,0.0,5.7854362e-05,0.0,0.0,0.0,0.12223676,0.0,0.008031436,0.0,0.0,0.0,0.0,0.0,0.0,0.31082353,0.0,0.17449705,0.0029446038,0.0,0.0,0.0,0.04982057,0.0,0.0,0.05862881,0.0039026607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11292972
69,целый_ADJF год_NOUN безрезультатно_ADVB бомбардировать_INFN высокий_ADJF инстанция_NOUN рапорт_NOUN просьба_NOUN отправить_INFN фронт_NOUN июнь_NOUN 1942_NUMR го_NOUN попросту_ADVB сбежать_VERB война_NOUN опытный_ADJF истребитель_NOUN лагга_NOUN 3_NUMR сделать_GRND прощание_NOUN мёртвый_NOUN петлить_VERB мост_NOUN волга_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06290691,0.03441862,0.21676016,0.0012712185,0.0,0.0,0.00014968505,0.00011402898,0.0,0.17234229,0.0,0.0,0.038619343,0.08930179,0.0,7.786816e-05,0.19629243,0.0,0.0,0.0,0.12167338,0.0,0.0,0.00013688569,0.0,0.0,0.0025898712,0.0,0.0,0.0,0.0,0.063345544,0.0,0.0
70,оглядываться_GRND назад_ADVB думать_VERB сменить_VERB рекламный_ADJF агентство_NOUN начать_VERB бомбардировать_INFN потребитель_NOUN ещё_PRCL больший_ADJF число_NOUN резон_NOUN почему_ADVB имя_NOUN следовать_VERB покупать_INFN сделать_VERB поздний_COMP мочь_VERB подействовать_INFN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN начать_VERB+бомбардировать_INFN,1,0.0,0.0,0.028864995,0.0,0.014603648,0.0,0.0011543202,0.10061543,0.0,7.841977e-05,0.0006573755,0.0,0.0,0.00037826042,0.0,0.0,0.09710707,0.0,0.001120171,0.14632207,0.0,0.0,0.09463387,9.651681e-05,0.0,0.0,0.16764614,0.0,0.0,0.00034635913,0.0,0.06289724,0.0,0.0,0.0,0.0,0.0,0.006455565,0.27702257,0.0
